step,reward,epsilon,deliveries
84,-1.1500000000000001,0.556305894511705,0
85,-0.4500000000000002,0.5558053693942157,0
86,1.8499999999999999,0.5553052946142039,0
87,-1.1500000000000001,0.5548056697664875,0
88,0.5999999999999999,0.5543064944462488,0
89,1.8499999999999999,0.5538077682490344,0
90,-3.6,0.553309490770755,0
91,-0.3000000000000001,0.5528116616076846,0
92,2.0999999999999996,0.5523142803564605,0
93,1.0499999999999998,0.5518173466140829,0
94,-2.9499999999999997,0.5513208599779148,0
95,1.0499999999999998,0.5508248200456812,0
96,-0.9000000000000001,0.5503292264154693,0
97,1.8499999999999999,0.5498340786857278,0
98,1.8499999999999999,0.5493393764552663,0
99,0.7999999999999998,0.5488451193232562,0
100,0.5999999999999999,0.5483513068892287,0
101,0.34999999999999987,0.5478579387530758,0
102,1.0499999999999998,0.5473650145150494,0
103,-2.4000000000000004,0.546872533775761,0
104,0.34999999999999987,0.5463804961361813,0
105,-2.220446049250313e-16,0.5458889011976404,0
106,1.5999999999999999,0.545397748561827,0
107,0.09999999999999987,0.5449070378307878,0
108,1.8499999999999999,0.5444167686069278,0
109,1.5999999999999999,0.5439269404930099,0
110,1.0499999999999998,0.5434375530921541,0
111,0.34999999999999987,0.5429486060078377,0
112,-2.220446049250313e-16,0.5424600988438946,0
113,0.34999999999999987,0.5419720312045154,0
114,0.7999999999999998,0.5414844026942465,0
115,-0.7000000000000002,0.5409972129179903,0
116,1.0499999999999998,0.5405104614810048,0
117,-0.9000000000000001,0.5400241479889027,0
118,0.5999999999999999,0.5395382720476521,0
119,1.8499999999999999,0.5390528332635753,0
120,-1.1500000000000001,0.5385678312433487,0
121,0.34999999999999987,0.5380832655940029,0
122,-2.9499999999999997,0.5375991359229217,0
123,-2.4000000000000004,0.5371154418378427,0
124,1.5999999999999999,0.5366321829468559,0
125,1.0499999999999998,0.536149358858404,0
126,-1.1500000000000001,0.5356669691812823,0
127,-5.1,0.5351850135246379,0
128,-5.35,0.5347034914979695,0
129,-0.9000000000000001,0.5342224027111271,0
130,1.5999999999999999,0.5337417467743119,0
131,-0.9000000000000001,0.5332615232980756,0
132,-4.449999999999999,0.5327817318933206,0
133,0.34999999999999987,0.532302372171299,0
134,0.5999999999999999,0.5318234437436132,0
135,0.34999999999999987,0.5313449462222146,0
136,0.7999999999999998,0.5308668792194039,0
137,2.0999999999999996,0.5303892423478305,0
138,-1.1500000000000001,0.5299120352204925,0
139,-1.1500000000000001,0.5294352574507359,0
140,-1.9500000000000002,0.528958908652255,0
141,2.0999999999999996,0.5284829884390916,0
142,100.9,0.5280074964256344,0
143,0.09699999999999998,0.5275324322266192,0
144,0.597,0.5270577954571286,0
145,-1.153,0.5265835857325915,0
146,2.097,0.5261098026687826,0
147,1.847,0.5256364458818225,0
148,0.597,0.5251635149881771,0
149,-1.953,0.5246910096046574,0
150,-0.903,0.5242189293484192,0
151,0.347,0.5237472738369627,0
152,0.597,0.5232760426881323,0
153,0.347,0.5228052355201162,0
154,-0.45300000000000007,0.5223348519514459,0
155,0.347,0.5218648916009966,0
156,-0.7030000000000001,0.5213953540879862,0
157,98.397,0.520926239031975,0
158,2.0940000000000003,0.5204575460528658,0
159,-0.706,0.5199892747709034,0
160,-0.006000000000000005,0.5195214248066741,0
161,1.344,0.5190539957811058,0
162,-1.156,0.5185869873154673,0
163,-0.706,0.5181203990313681,0
164,1.344,0.5176542305507584,0
165,-0.45599999999999996,0.5171884814959283,0
166,1.844,0.516723151489508,0
167,-0.9059999999999999,0.5162582401544669,0
168,2.0940000000000003,0.5157937471141137,0
169,0.3440000000000001,0.5153296719920963,0
170,0.5940000000000001,0.5148660144124011,0
171,0.3440000000000001,0.5144027739993524,0
172,-1.156,0.5139399503776131,0
173,0.09400000000000008,0.5134775431721835,0
174,0.794,0.5130155520084013,0
175,0.5940000000000001,0.5125539765119415,0
176,0.3440000000000001,0.5120928163088154,0
177,1.044,0.5116320710253716,0
178,0.544,0.5111717402882939,0
179,0.5940000000000001,0.5107118237246028,0
180,0.3440000000000001,0.5102523209616537,0
181,-0.9059999999999999,0.5097932316271381,0
182,1.594,0.5093345553490818,0
183,1.594,0.5088762917558456,0
184,1.844,0.5084184404761246,0
185,0.3440000000000001,0.5079610011389477,0
186,-0.45599999999999996,0.507503973373678,0
187,0.5940000000000001,0.5070473568100119,0
188,-0.45599999999999996,0.506591151077979,0
189,-5.103,0.5061353558079418,0
190,-1.956,0.5056799706305951,0
191,-4.9030000000000005,0.5052249951769664,0
192,0.794,0.5047704290784149,0
193,1.594,0.5043162719666314,0
194,-1.156,0.5038625234736385,0
195,2.0940000000000003,0.5034091832317893,0
196,1.044,0.5029562508737682,0
197,2.0940000000000003,0.5025037260325897,0
198,1.844,0.5020516083415989,0
199,1.594,0.5015998974344703,0
200,1.044,0.5011485929452084,0
201,1.594,0.5006976945081468,0
202,1.844,0.5002472017579482,0
203,-0.9059999999999999,0.49979711432960394,0
204,0.5940000000000001,0.4993474318584337,0
205,-1.156,0.4988981539800854,0
206,2.0940000000000003,0.4984492803305347,0
207,2.0940000000000003,0.49800081054608486,0
208,-0.9059999999999999,0.49755274426336626,0
209,-0.006000000000000005,0.4971050811193363,0
210,0.3440000000000001,0.49665782075127907,0
211,-2.4059999999999997,0.49621096279680477,0
212,-0.45599999999999996,0.49576450689384993,0
213,0.5940000000000001,0.49531845268067676,0
214,1.844,0.4948727997958728,0
215,0.544,0.49442754787835097,0
216,1.844,0.4939826965673489,0
217,0.3440000000000001,0.4935382455024288,0
218,0.5940000000000001,0.49309419432347745,0
219,-0.9059999999999999,0.49265054267070535,0
220,2.0940000000000003,0.4922072901846467,0
221,0.5940000000000001,0.4917644365061593,0
222,0.5940000000000001,0.491321981276424,0
223,0.5940000000000001,0.49087992413694453,0
224,1.844,0.4904382647295471,0
225,1.594,0.4899970026963802,0
226,0.544,0.4895561376799143,0
227,1.844,0.4891156693229416,0
228,1.844,0.48867559726857557,0
229,1.844,0.48823592116025094,0
230,2.0940000000000003,0.48779664064172307,0
231,0.794,0.487357755357068,0
232,2.0940000000000003,0.486919264950682,0
233,1.044,0.48648116906728117,0
234,2.0940000000000003,0.48604346735190135,0
235,1.594,0.48560615944989766,0
236,1.844,0.48516924500694447,0
237,2.0940000000000003,0.48473272366903486,0
238,1.594,0.48429659508248035,0
239,0.9440000000000002,0.4838608588939108,0
240,-6.606,0.483425514750274,0
241,-0.10599999999999993,0.4829905622988353,0
242,-0.3059999999999999,0.48255600118717745,0
243,0.9440000000000002,0.4821218310632004,0
244,-5.106,0.4816880515751207,0
245,2.0940000000000003,0.48125466237147146,0
246,0.794,0.4808216631011022,0
247,-0.45599999999999996,0.4803890534131781,0
248,-0.9059999999999999,0.4799568329571802,0
249,-2.9559999999999995,0.4795250013829048,0
250,1.044,0.47909355834046347,0
251,1.844,0.47866250348028233,0
252,0.5940000000000001,0.47823183645310213,0
253,-1.506,0.47780155690997794,0
254,0.09400000000000008,0.47737166450227875,0
255,-0.9059999999999999,0.4769421588816872,0
256,400.29699999999997,0.4765130397001992,1
257,-0.45300000000000007,0.4760843066101239,1
258,-0.0030000000000001137,0.4756559592640834,1
259,0.347,0.47522799731501203,1
260,1.047,0.4748004204161567,1
261,-0.7030000000000001,0.4743732282210761,1
262,1.597,0.4739464203836407,1
263,0.597,0.4735199965580324,1
264,0.597,0.4730939563987443,1
265,0.347,0.4726682995605802,1
266,401.54999999999995,0.47224302569865456,2
267,-1.9500000000000002,0.4718181344683922,2
268,-0.7000000000000002,0.47139362552552794,2
269,-0.7000000000000002,0.47096949852610626,2
270,-0.4500000000000002,0.4705457531264812,2
271,-1.1500000000000001,0.47012238898331604,2
272,0.34999999999999987,0.4696994057535828,2
273,-5.1,0.4692768030945623,2
274,-0.9000000000000001,0.46885458066384367,2
275,-1.1500000000000001,0.46843273811932395,2
276,1.5999999999999999,0.4680112751192082,2
277,-4.449999999999999,0.4675901913220089,2
278,-0.7000000000000002,0.4671694863865459,2
279,-3.1999999999999993,0.46674915997194577,2
280,0.09999999999999987,0.466329211737642,2
281,0.34999999999999987,0.4659096413433745,2
282,-1.5000000000000002,0.4654904484491891,2
283,-2.4000000000000004,0.4650716327154377,2
284,-0.4500000000000002,0.46465319380277775,2
285,-0.9000000000000001,0.4642351313721719,2
286,-0.4500000000000002,0.46381744508488815,2
287,-0.4500000000000002,0.4634001346024989,2
288,-1.1500000000000001,0.4629831995868812,2
289,0.5999999999999999,0.4625666397002164,2
290,-0.7000000000000002,0.46215045460498966,2
291,2.0999999999999996,0.46173464396398994,2
292,0.5999999999999999,0.4613192074403094,2
293,0.5999999999999999,0.4609041446973436,2
294,-2.9499999999999993,0.46048945539879066,2
295,-2.4000000000000004,0.46007513920865156,2
296,2.0999999999999996,0.4596611957912293,2
297,-1.1500000000000001,0.4592476248111293,2
298,2.0999999999999996,0.45883442593325835,2
299,-0.4500000000000002,0.45842159882282496,2
300,-3.85,0.4580091431453388,2
301,-2.1500000000000004,0.4575970585666104,2
302,0.3999999999999999,0.45718534475275124,2
303,-1.1500000000000001,0.4567740013701729,2
304,1.8499999999999999,0.4563630280855872,2
305,-2.4000000000000004,0.45595242456600604,2
306,0.34999999999999987,0.45554219047874056,2
307,-1.1500000000000001,0.45513232549140153,2
308,1.8499999999999999,0.4547228292718986,2
309,-2.6,0.45431370148844036,2
310,0.34999999999999987,0.4539049418095337,2
311,-1.1500000000000001,0.453496549903984,2
312,-0.3000000000000001,0.45308852544089456,2
313,0.5999999999999999,0.45268086808966634,2
314,-0.4500000000000002,0.45227357751999775,2
315,-1.9500000000000002,0.4518666534018843,2
316,-0.4500000000000002,0.45146009540561866,2
317,-0.9000000000000001,0.45105390320179,2
318,-0.9000000000000001,0.4506480764612838,2
319,-5.949999999999999,0.45024261485528183,2
320,1.5999999999999999,0.44983751805526156,2
321,-4.449999999999999,0.4494327857329961,2
322,-5.35,0.44902841756055395,2
323,-2.4000000000000004,0.4486244132102985,2
324,1.5999999999999999,0.44822077235488794,2
325,-0.55,0.4478174946672752,2
326,-4.449999999999999,0.4474145798207072,2
327,-2.4000000000000004,0.44701202748872493,2
328,-2.9499999999999993,0.4466098373451632,2
329,-6.8,0.4462080090641502,2
330,-5.1,0.4458065423201073,2
331,-3.8499999999999996,0.4454054367877489,2
332,-6.1499999999999995,0.44500469214208194,2
333,-1.35,0.44460430805840584,2
334,-1.5000000000000002,0.4442042842123122,2
335,-5.35,0.44380462027968437,2
336,-51.099999999999994,0.44340531593669746,2
337,-3.5999999999999996,0.4430063708598178,2
338,-10.8,0.442607784725803,2
339,-0.75,0.44220955721170124,2
340,-2.6,0.4418116879948515,2
341,-3.8499999999999996,0.441414176752883,2
342,-6.6,0.44101702316371505,2
343,-6.6,0.4406202269055565,2
344,-55.949999999999996,0.4402237876569061,2
345,-5.35,0.4398277050965516,2
346,-0.4500000000000002,0.4394319789035698,2
347,-5.949999999999999,0.43903660875732625,2
348,-3.5999999999999996,0.438641594337475,2
349,-10.2,0.4382469353239585,2
350,-6.6,0.4378526313970068,2
351,-5.1,0.437458682237138,2
352,-4.449999999999999,0.4370650875251574,2
353,-4.0,0.43667184694215766,2
354,-8.25,0.4362789601695183,2
355,-7.0,0.43588642688890544,2
356,-6.0,0.43549424678227183,2
357,-6.6,0.4351024195318561,2
358,-0.9000000000000001,0.4347109448201829,2
359,-6.6,0.4343198223300627,2
360,-4.449999999999999,0.43392905174459107,2
361,-0.4500000000000002,0.4335386327471489,2
362,-6.0,0.43314856502140175,2
363,-0.9000000000000001,0.43275884825130007,2
364,-5.1,0.43236948212107845,2
365,-5.1,0.4319804663152557,2
366,-1.8,0.4315918005186345,2
367,-1.9500000000000002,0.4312034844163009,2
368,-1.1500000000000001,0.4308155176936246,2
369,-0.9000000000000001,0.43042790003625814,2
370,-0.7000000000000002,0.43004063113013696,2
371,0.5999999999999999,0.42965371066147917,2
372,1.5999999999999999,0.4292671383167851,2
373,-50.449999999999996,0.42888091378283716,2
374,-2.4000000000000004,0.4284950367466996,2
375,-9.5,0.42810950689571814,2
376,0.34999999999999987,0.42772432391751997,2
377,-5.7,0.42733948750001316,2
378,-2.4000000000000004,0.42695499733138664,2
379,-4.8999999999999995,0.42657085310011,2
380,-3.6,0.4261870544949329,2
381,-5.35,0.4258036012048852,2
382,-1.1500000000000001,0.42542049291927647,2
383,-0.9000000000000001,0.4250377293276959,2
384,-1.0500000000000003,0.4246553101200119,2
385,-1.2000000000000002,0.4242732349863719,2
386,-10.35,0.42389150361720235,2
387,-0.3000000000000001,0.4235101157032078,2
388,-5.35,0.42312907093537144,2
389,-0.9000000000000001,0.4227483690049543,2
390,-4.75,0.42236800960349535,2
391,-5.3,0.42198799242281093,2
392,-6.0,0.42160831715499475,2
393,-6.0,0.4212289834924175,2
394,-4.5,0.4208499911277267,2
395,-4.5,0.42047133975384643,2
396,-9.55,0.42009302906397705,2
397,-0.55,0.4197150587515948,2
398,-5.949999999999999,0.41933742851045197,2
399,-1.9500000000000002,0.4189601380345762,2
400,-1.8,0.4185831870182705,2
401,-2.1500000000000004,0.41820657515611287,2
402,-3.1999999999999993,0.41783030214295613,2
403,-1.35,0.4174543676739277,2
404,-0.55,0.41707877144442923,2
405,-1.8,0.4167035131501365,2
406,0.95,0.41632859248699894,2
407,-0.3000000000000001,0.41595400915123976,2
408,-1.35,0.41557976283935544,2
409,-2.0,0.4152058532481154,2
410,0.95,0.4148322800745619,2
411,-4.5,0.41445904301601,2
412,-5.35,0.4140861417700469,2
413,-1.35,0.4137135760345318,2
414,-0.3000000000000001,0.41334134550759605,2
415,-4.1,0.4129694498876423,2
416,-1.2,0.41259788887334475,2
417,0.04999999999999993,0.41222666216364867,2
418,-6.8,0.4118557694577701,2
419,-0.3000000000000001,0.41148521045519576,2
420,0.29999999999999993,0.4111149848556828,2
421,-5.55,0.41074509235925855,2
422,-6.0,0.41037553266622007,2
423,-1.1500000000000001,0.4100063054771342,2
424,-0.75,0.40963741049283714,2
425,-6.0,0.4092688474144342,2
426,-1.35,0.4089006159432998,2
427,-1.1500000000000001,0.40853271578107686,2
428,-1.8,0.4081651466296768,2
429,-0.10000000000000009,0.40779790819127926,2
430,-0.55,0.40743100016833184,2
431,0.04999999999999993,0.4070644222635498,2
432,-9.3,0.4066981741799159,2
433,-10.2,0.4063322556206802,2
434,-0.3000000000000001,0.4059666662893597,2
435,-1.8,0.4056014058897381,2
436,-6.6,0.4052364741258657,2
437,-0.4500000000000002,0.4048718707020591,2
438,-1.1,0.40450759532290087,2
439,-1.8,0.4041436476932394,2
440,0.34999999999999987,0.40378002751818853,2
441,-4.449999999999999,0.4034167345031276,2
442,0.5499999999999998,0.4030537683537009,2
443,-6.6,0.40269112877581764,2
444,-1.1500000000000001,0.4023288154756515,2
445,-5.499999999999999,0.4019668281596408,2
446,-0.55,0.40160516653448763,2
447,-1.1500000000000001,0.40124383030715827,2
448,-1.9500000000000002,0.40088281918488244,2
449,-5.1,0.4005221328751534,2
450,-0.7000000000000002,0.4001617710857276,2
451,-4.449999999999999,0.39980173352462434,2
452,0.34999999999999987,0.3994420199001256,2
453,-10.8,0.399082629920776,2
454,-1.8,0.39872356329538217,2
455,-5.35,0.3983648197330129,2
456,-4.449999999999999,0.3980063989429987,2
457,0.5999999999999999,0.3976483006349316,2
458,-0.55,0.39729052451866487,2
459,-0.10000000000000009,0.39693307030431285,2
460,-1.9500000000000002,0.3965759377022508,2
461,0.34999999999999987,0.39621912642311446,2
462,-1.35,0.39586263617779993,2
463,-1.1500000000000001,0.3955064666774634,2
464,-2.4000000000000004,0.3951506176335211,2
465,1.3499999999999999,0.3947950887576487,2
466,-1.9500000000000002,0.39443987976178135,2
467,-0.7000000000000002,0.39408499035811345,2
468,-2.4000000000000004,0.39373042025909827,2
469,1.5999999999999999,0.39337616917744783,2
470,-0.9000000000000001,0.39302223682613263,2
471,-0.10000000000000009,0.3926686229183815,2
472,-2.4000000000000004,0.39231532716768114,2
473,0.34999999999999987,0.39196234928777607,2
474,-0.3000000000000001,0.3916096889926684,2
475,-1.1500000000000001,0.39125734599661766,2
476,-1.1500000000000001,0.39090532001414025,2
477,1.3499999999999999,0.3905536107600095,2
478,-4.449999999999999,0.39020221794925547,2
479,-1.1500000000000001,0.3898511412971646,2
480,-1.1500000000000001,0.3895003805192793,2
481,-1.1500000000000001,0.3891499353313982,2
482,-4.699999999999999,0.3887998054495755,2
483,-8.25,0.3884499905901208,2
484,-4.9,0.3881004904695991,2
485,0.5499999999999998,0.3877513048048303,2
486,-3.1999999999999993,0.387402433312889,2
487,-0.9000000000000001,0.38705387571110456,2
488,-4.449999999999999,0.38670563171706057,2
489,-0.7000000000000002,0.3863577010485948,2
490,-6.6,0.3860100834237987,2
491,-1.5000000000000002,0.3856627785610176,2
492,-0.9000000000000001,0.38531578617885004,2
493,-0.4500000000000002,0.3849691059961478,2
494,-0.9000000000000001,0.3846227377320158,2
495,0.34999999999999987,0.3842766811058113,2
496,-6.1499999999999995,0.38393093583714455,2
497,-0.9000000000000001,0.38358550164587774,2
498,-0.9000000000000001,0.38324037825212515,2
499,0.1499999999999999,0.38289556537625297,2
500,0.7999999999999998,0.38255106273887884,2
501,-1.9500000000000002,0.38220687006087195,2
502,-1.9500000000000002,0.38186298706335253,2
503,-5.5,0.38151941346769175,2
504,-1.1500000000000001,0.3811761489955115,2
505,-1.1500000000000001,0.38083319336868404,2
506,0.34999999999999987,0.38049054630933205,2
507,-1.1500000000000001,0.3801482075398279,2
508,-1.1500000000000001,0.37980617678279416,2
509,-0.9000000000000001,0.37946445376110266,2
510,0.34999999999999987,0.37912303819787474,2
511,0.5499999999999998,0.3787819298164807,2
512,0.5999999999999999,0.37844112834053983,2
513,-1.8,0.37810063349392015,2
514,0.34999999999999987,0.37776044500073797,2
515,-2.4000000000000004,0.37742056258535794,2
516,0.5999999999999999,0.3770809859723927,2
517,0.5999999999999999,0.3767417148867026,2
518,-1.1500000000000001,0.37640274905339566,2
519,-1.1500000000000001,0.376064088197827,2
520,0.34999999999999987,0.3757257320455991,2
521,-0.7000000000000002,0.37538768032256115,2
522,-1.1500000000000001,0.3750499327548091,2
523,-1.9500000000000002,0.37471248906868526,2
524,0.7999999999999998,0.3743753489907783,2
525,-10.2,0.3740385122479227,2
526,-1.2,0.3737019785671989,2
527,-0.9000000000000001,0.3733657476759327,2
528,-0.6500000000000001,0.37302981930169543,2
529,-1.1500000000000001,0.37269419317230335,2
530,-0.30000000000000004,0.3723588690158177,2
531,-1.9500000000000002,0.3720238465605445,2
532,-1.1500000000000001,0.37168912553503397,2
533,-0.55,0.37135470566808076,2
534,-1.5000000000000002,0.37102058668872345,2
535,0.5999999999999999,0.3706867683262445,2
536,0.09999999999999987,0.3703532503101698,2
537,-0.9000000000000001,0.3700200323702687,2
538,0.09999999999999987,0.36968711423655365,2
539,-0.7000000000000002,0.3693544956392801,2
540,-5.35,0.36902217630894607,2
541,-5.949999999999999,0.36869015597629207,2
542,-4.75,0.3683584343723009,2
543,-5.35,0.36802701122819753,2
544,-6.6,0.3676958862754485,2
545,0.34999999999999987,0.3673650592457622,2
546,-6.6,0.36703452987108814,2
547,-2.0,0.36670429788361736,2
548,-5.35,0.3663743630157816,2
549,-0.55,0.3660447250002533,2
550,0.95,0.36571538356994565,2
551,-4.1,0.365386338458012,2
552,-9.549999999999999,0.3650575893978457,2
553,-0.55,0.3647291361230803,2
554,-1.8,0.3644009783675886,2
555,-3.4499999999999993,0.36407311586548313,2
556,-1.1500000000000001,0.36374554835111556,2
557,0.09999999999999987,0.3634182755590765,2
558,-5.949999999999999,0.3630912972241955,2
559,-1.1500000000000001,0.3627646130815405,2
560,0.34999999999999987,0.3624382228664181,2
561,0.09999999999999987,0.3621121263143727,2
562,-1.1500000000000001,0.36178632316118686,2
563,0.7,0.36146081314288087,2
564,-0.9000000000000001,0.36113559599571243,2
565,-6.1499999999999995,0.36081067145617657,2
566,-0.30000000000000004,0.3604860392610055,2
567,-4.699999999999999,0.36016169914716806,2
568,-1.1500000000000001,0.35983765085187003,2
569,-1.1500000000000001,0.35951389411255347,2
570,-3.5999999999999996,0.3591904286668967,2
571,-5.35,0.3588672542528141,2
572,0.34999999999999987,0.35854437060845584,2
573,-1.1500000000000001,0.3582217774722076,2
574,-0.9000000000000001,0.35789947458269056,2
575,-3.1999999999999997,0.35757746167876103,2
576,-1.9500000000000002,0.3572557384995102,2
577,0.5499999999999998,0.35693430478426413,2
578,-1.1500000000000001,0.3566131602725834,2
579,0.34999999999999987,0.3562923047042628,2
580,-1.5000000000000002,0.35597173781933145,2
581,-2.6,0.35565145935805204,2
582,0.09999999999999987,0.3553314690609213,2
583,-4.1,0.3550117666686692,2
584,-2.4000000000000004,0.35469235192225906,2
585,0.7999999999999998,0.3543732245628874,2
586,-1.1500000000000001,0.35405438433198333,2
587,0.09999999999999987,0.3537358309712089,2
588,-0.9000000000000001,0.35341756422245835,2
589,1.5999999999999999,0.3530995838278582,2
590,-2.4000000000000004,0.35278188952976713,2
591,1.8499999999999999,0.35246448107077544,2
592,-6.6,0.3521473581937051,2
593,-0.9000000000000001,0.35183052064160947,2
594,-9.049999999999999,0.3515139681577732,2
595,-6.6,0.35119770048571175,2
596,-2.4000000000000004,0.3508817173691714,2
597,-4.449999999999999,0.35056601855212904,2
598,-0.7000000000000002,0.3502506037787919,2
599,-0.9000000000000001,0.3499354727935973,2
600,0.34999999999999987,0.3496206253412125,2
601,-0.9000000000000001,0.3493060611665345,2
602,-4.699999999999999,0.34899178001468995,2
603,-2.4000000000000004,0.3486777816310346,2
604,1.8499999999999999,0.3483640657611534,2
605,0.34999999999999987,0.34805063215086035,2
606,-3.6,0.3477374805461979,2
607,0.5499999999999998,0.34742461069343716,2
608,-6.6,0.3471120223390775,2
609,-4.699999999999999,0.34679971522984643,2
610,-1.9500000000000002,0.3464876891126991,2
611,-5.1,0.34617594373481864,2
612,-0.9000000000000001,0.3458644788436154,2
613,-1.1500000000000001,0.3455532941867271,2
614,-2.4000000000000004,0.3452423895120185,2
615,-0.7000000000000002,0.34493176456758134,2
616,-1.1500000000000001,0.3446214191017338,2
617,-1.1500000000000001,0.34431135286302067,2
618,-0.9000000000000001,0.34400156560021283,2
619,-1.1500000000000001,0.3436920570623074,2
620,-1.5000000000000002,0.34338282699852707,2
621,-0.9000000000000001,0.3430738751583204,2
622,-0.7000000000000002,0.34276520129136123,2
623,1.5999999999999999,0.3424568051475487,2
624,0.34999999999999987,0.342148686477007,2
625,-1.1500000000000001,0.34184084503008505,2
626,-0.9000000000000001,0.34153328055735643,2
627,0.34999999999999987,0.34122599280961924,2
628,0.34999999999999987,0.34091898153789557,2
629,-0.9000000000000001,0.3406122464934317,2
630,-1.8,0.3403057874276977,2
631,-1.1500000000000001,0.33999960409238716,2
632,-3.999999999999999,0.33969369623941714,2
633,-1.1500000000000001,0.33938806362092794,2
634,0.34999999999999987,0.33908270598928286,2
635,-0.7000000000000002,0.33877762309706794,2
636,-1.1500000000000001,0.33847281469709184,2
637,0.34999999999999987,0.3381682805423857,2
638,0.09999999999999987,0.3378640203862027,2
639,-0.9000000000000001,0.33756003398201834,2
640,1.5999999999999999,0.3372563210835296,2
641,-2.4000000000000004,0.33695288144465524,2
642,1.8499999999999999,0.3366497148195354,2
643,-2.4000000000000004,0.33634682096253127,2
644,1.5999999999999999,0.33604419962822535,2
645,-2.4000000000000004,0.33574185057142064,2
646,1.8499999999999999,0.335439773547141,2
647,-2.4000000000000004,0.33513796831063064,2
648,0.34999999999999987,0.3348364346173538,2
649,-0.9000000000000001,0.334535172222995,2
650,-0.9000000000000001,0.3342341808834584,2
651,-1.9500000000000002,0.3339334603548678,2
652,-1.9500000000000002,0.3336330103935665,2
653,-0.7000000000000002,0.333332830756117,2
654,1.0499999999999998,0.33303292119930084,2
655,-6.6,0.3327332814801183,2
656,-6.6,0.3324339113557885,2
657,0.34999999999999987,0.3321348105837487,2
658,-6.6,0.33183597892165456,2
659,-6.15,0.33153741612737986,2
660,0.34999999999999987,0.3312391219590161,2
661,-0.6500000000000001,0.3309410961748725,2
662,-0.3000000000000001,0.3306433385334758,2
